 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
1028 8.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.213 0.91 0.277 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.41287 0.0
1029 10.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.213 0.91 0.277 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4129195 0.0
1030 12.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.2135 0.909 0.2755 192.0 3.0 88.0 14.0 48.0 4.0 72.0 0.0 0.0 0.0 1699129670.4129567 0.0
1031 14.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.2135 0.909 0.2755 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4129913 0.0
1032 16.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.2135 0.909 0.2755 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4130301 0.0
1033 18.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.2135 0.909 0.2755 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.413075 0.0
1034 20.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.2135 0.909 0.2755 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4131157 0.0
1035 22.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21575 0.9095 0.27375000000000005 192.0 3.0 104.0 14.0 56.0 4.0 64.0 0.0 0.0 0.0 1699129670.4131541 0.0
1036 24.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21575 0.9095 0.27375000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.413194 0.0
1037 26.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21575 0.9095 0.27375000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4132278 0.0
1038 28.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21575 0.9095 0.27375000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4132605 0.0
1039 30.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21575 0.9095 0.27375000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4132931 0.0
1040 32.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218875 0.90875 0.27587500000000004 192.0 3.0 120.0 14.0 48.0 4.0 88.0 0.0 0.0 0.0 1699129670.4133255 0.0
1041 34.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218875 0.90875 0.27587500000000004 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4133537 0.0
1042 36.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218875 0.90875 0.27587500000000004 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4133809 0.0
1043 38.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218875 0.90875 0.27587500000000004 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4134085 0.0
1044 40.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218875 0.90875 0.27587500000000004 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.413437 0.0
1045 42.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.22 0.91 0.278 192.0 3.0 112.0 14.0 56.0 4.0 88.0 0.0 0.0 0.0 1699129670.4134717 0.0
1046 44.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.22 0.91 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4134994 0.0
1047 46.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.22 0.91 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4135273 0.0
1048 48.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.22 0.91 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.413556 0.0
1049 50.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.22 0.91 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4135847 0.0
1050 52.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.914 0.278 192.0 3.0 104.0 14.0 72.0 4.0 88.0 0.0 0.0 0.0 1699129670.413613 0.0
1051 54.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.914 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4136405 0.0
1052 56.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.914 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4136689 0.0
1053 58.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.914 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4136968 0.0
1054 60.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.914 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.413744 0.0
1055 62.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.912 0.274 192.0 3.0 104.0 14.0 64.0 4.0 72.0 0.0 0.0 0.0 1699129670.4137733 0.0
1056 64.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.912 0.274 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4138024 0.0
1057 66.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.912 0.274 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4138317 0.0
1058 68.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.912 0.274 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4138591 0.0
1059 70.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.218 0.912 0.274 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4138875 0.0
1060 72.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.27 192.0 3.0 88.0 14.0 48.0 4.0 56.0 0.0 0.0 0.0 1699129670.4139156 0.0
1061 74.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.27 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4139445 0.0
1062 76.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.27 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4139736 0.0
1063 78.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.27 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414004 0.0
1064 80.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21100000000000002 0.909 0.272 192.0 3.0 64.0 14.0 56.0 4.0 72.0 0.0 0.0 0.0 1699129670.4140341 0.0
1065 82.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21100000000000002 0.909 0.272 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414062 0.0
1066 84.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21100000000000002 0.909 0.272 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414091 0.0
1067 86.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21100000000000002 0.909 0.272 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4141195 0.0
1068 88.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21100000000000002 0.909 0.272 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4141483 0.0
1069 90.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21150000000000002 0.9095 0.271 192.0 3.0 80.0 14.0 56.0 4.0 56.0 0.0 0.0 0.0 1699129670.4141762 0.0
1070 92.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21150000000000002 0.9095 0.271 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4142048 0.0
1071 94.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21150000000000002 0.9095 0.271 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4142315 0.0
1072 96.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21150000000000002 0.9095 0.271 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.41426 0.0
1073 98.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21150000000000002 0.9095 0.271 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414287 0.0
1074 100.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21375 0.90875 0.2715 192.0 3.0 96.0 14.0 48.0 4.0 64.0 0.0 0.0 0.0 1699129670.4143145 0.0
1075 102.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21375 0.90875 0.2715 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4143417 0.0
1076 104.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21375 0.90875 0.2715 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414369 0.0
1077 106.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21375 0.90875 0.2715 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414416 0.0
1078 108.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.21375 0.90875 0.2715 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.414456 0.0
1079 110.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.210875 0.9083749999999999 0.27175000000000005 192.0 3.0 64.0 14.0 48.0 4.0 64.0 0.0 0.0 0.0 1699129670.4145048 0.0
1080 112.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.210875 0.9083749999999999 0.27175000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4145527 0.0
1081 114.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.210875 0.9083749999999999 0.27175000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.4145973 0.0
1082 116.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.210875 0.9083749999999999 0.27175000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.891222 0.0
1083 118.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.210875 0.9083749999999999 0.27175000000000005 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.8914356 0.0
1084 120.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.906 0.278 192.0 3.0 88.0 14.0 40.0 4.0 88.0 0.0 0.0 0.0 1699129670.8915105 0.0
1085 122.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.906 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.8915431 0.0
1086 124.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.906 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.891595 0.0
1087 126.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.906 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.8916268 0.0
1088 128.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.906 0.278 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.8916588 0.0
1089 130.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.276 192.0 3.0 88.0 14.0 48.0 4.0 80.0 0.0 0.0 0.0 1699129670.8916893 0.0
1090 132.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.276 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.8917222 0.0
1091 134.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 187500.0 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 -187500.02235174447 0.214 0.908 0.276 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1699129670.8917537 0.0
